label,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,dist_thumb_index,dist_thumb_middle,dist_thumb_ring,dist_thumb_pinky,dist_index_middle,dist_index_ring,dist_index_pinky,dist_middle_ring,dist_middle_pinky,dist_ring_pinky
J,-0.157173,-0.302262,0.029637,-0.148233,-0.568714,0.018136,-0.032946,-0.709093,0.005677,0.116719,-0.719667,0.009948,-0.166309,-0.716215,-0.086135,-0.002759,-0.977487,-0.116911,0.020053,-0.869065,-0.097862,-0.017777,-0.769674,-0.078635,0.000000,-0.616105,-0.113251,0.136007,-0.893388,-0.138269,0.145780,-0.781592,-0.106729,0.113350,-0.683081,-0.085170,0.157814,-0.504317,-0.132715,0.267350,-0.769166,-0.150695,0.259528,-0.676871,-0.110435,0.217226,-0.580168,-0.084635,0.285779,-0.395596,-0.148199,0.455764,-0.573870,-0.184957,0.570708,-0.666383,-0.198534,0.652750,-0.757573,-0.206257,0.143492,0.036740,0.171934,0.537370,0.157139,0.301892,0.670636,0.146223,0.544520,0.470270
J,-0.164532,-0.315394,0.030087,-0.156300,-0.587087,0.018848,-0.039173,-0.724525,0.007803,0.112757,-0.732000,0.013838,-0.170381,-0.745771,-0.087102,-0.002359,-0.981771,-0.111183,0.015266,-0.866363,-0.087868,-0.022321,-0.768752,-0.068274,-0.000000,-0.643440,-0.115620,0.139096,-0.905257,-0.134417,0.140072,-0.792020,-0.097730,0.104491,-0.695322,-0.073989,0.158012,-0.524414,-0.135842,0.268653,-0.771448,-0.147435,0.252457,-0.680383,-0.102860,0.205838,-0.588035,-0.076197,0.284719,-0.403617,-0.152254,0.451884,-0.578560,-0.185403,0.564684,-0.671291,-0.195360,0.647398,-0.762152,-0.200990,0.139989,0.037598,0.171435,0.535490,0.146537,0.291059,0.669751,0.147586,0.547005,0.474649
J,-0.161715,-0.315444,0.029475,-0.151038,-0.585814,0.017882,-0.033455,-0.722226,0.006073,0.119143,-0.729594,0.011365,-0.168839,-0.745717,-0.085180,-0.000757,-0.980955,-0.110713,0.017726,-0.865537,-0.088205,-0.019866,-0.768362,-0.068584,0.000000,-0.643586,-0.113906,0.139669,-0.903660,-0.135662,0.140771,-0.788622,-0.100941,0.104280,-0.691246,-0.077496,0.157450,-0.525363,-0.134680,0.269253,-0.772425,-0.149653,0.253130,-0.679765,-0.107354,0.206163,-0.587345,-0.080857,0.284261,-0.405306,-0.151530,0.450706,-0.579908,-0.186055,0.563631,-0.672334,-0.196944,0.647093,-0.762411,-0.202672,0.144314,0.041127,0.166755,0.528969,0.146148,0.289580,0.666985,0.145519,0.547457,0.474412
J,-0.154293,-0.309919,0.026125,-0.139933,-0.583875,0.013191,-0.017036,-0.728751,-0.001445,0.138524,-0.740491,0.001640,-0.163270,-0.734907,-0.079087,0.004356,-0.988680,-0.110741,0.025337,-0.875492,-0.092909,-0.011728,-0.777900,-0.074359,0.000000,-0.635127,-0.107241,0.143380,-0.906999,-0.135325,0.150249,-0.791823,-0.106163,0.112433,-0.693777,-0.084393,0.156308,-0.521451,-0.128878,0.275088,-0.779788,-0.149606,0.264493,-0.685406,-0.111595,0.216049,-0.592938,-0.085502,0.284261,-0.407904,-0.147164,0.451976,-0.581730,-0.183079,0.567508,-0.671150,-0.196322,0.651781,-0.758407,-0.202991,0.154839,0.053507,0.166679,0.513570,0.149976,0.293417,0.663795,0.144585,0.543206,0.466093
J,-0.167135,-0.321688,0.036506,-0.162376,-0.591003,0.031337,-0.051479,-0.731130,0.025600,0.100827,-0.738980,0.036313,-0.172021,-0.745686,-0.076927,-0.009131,-0.988987,-0.097011,0.006984,-0.878427,-0.070448,-0.028993,-0.776944,-0.047391,0.000000,-0.647132,-0.104714,0.135269,-0.913995,-0.117812,0.135525,-0.805392,-0.078299,0.101149,-0.705690,-0.052220,0.159270,-0.531757,-0.123845,0.266728,-0.780336,-0.131000,0.249964,-0.693335,-0.088601,0.204650,-0.601093,-0.063437,0.287354,-0.413828,-0.138370,0.447729,-0.590766,-0.170130,0.558177,-0.682604,-0.181770,0.639891,-0.768466,-0.187816,0.135256,0.033292,0.172604,0.539870,0.148370,0.292425,0.668937,0.147150,0.542388,0.466313
J,-0.160781,-0.315900,0.032479,-0.153656,-0.583598,0.023623,-0.037464,-0.723239,0.013676,0.113860,-0.736117,0.020645,-0.173294,-0.732126,-0.079151,-0.013452,-0.985427,-0.102855,0.008309,-0.868427,-0.079158,-0.028242,-0.767851,-0.057927,0.000000,-0.637392,-0.106376,0.128746,-0.913049,-0.125927,0.133865,-0.796482,-0.091945,0.098335,-0.695171,-0.068396,0.161408,-0.526724,-0.125284,0.261724,-0.783515,-0.138095,0.248337,-0.688945,-0.097851,0.202245,-0.593483,-0.072184,0.290198,-0.414329,-0.139830,0.451527,-0.585988,-0.172228,0.562986,-0.677214,-0.183957,0.642743,-0.766082,-0.189961,0.145603,0.043790,0.167799,0.529731,0.145960,0.289013,0.670988,0.145388,0.549006,0.473106
J,-0.158692,-0.313830,0.030143,-0.147425,-0.582687,0.018966,-0.029083,-0.719696,0.005082,0.122905,-0.725249,0.007789,-0.169162,-0.732084,-0.069429,-0.004954,-0.982336,-0.100862,0.013959,-0.871217,-0.087046,-0.022527,-0.770436,-0.070701,0.000000,-0.633935,-0.098269,0.137441,-0.899343,-0.123147,0.139227,-0.787752,-0.095555,0.102089,-0.689389,-0.074828,0.158763,-0.521026,-0.120554,0.268258,-0.774407,-0.137829,0.253107,-0.682064,-0.100000,0.206704,-0.588404,-0.073814,0.286186,-0.407297,-0.139141,0.450200,-0.581703,-0.169145,0.562835,-0.673663,-0.177919,0.644979,-0.764200,-0.181410,0.152290,0.041464,0.160465,0.523525,0.148653,0.292716,0.667535,0.145404,0.548020,0.472217
J,-0.166107,-0.310641,0.024892,-0.158770,-0.585352,0.010621,-0.036139,-0.731038,-0.004571,0.120218,-0.745661,-0.002692,-0.173743,-0.726261,-0.082106,-0.012770,-0.983847,-0.115255,0.005570,-0.872237,-0.101266,-0.027928,-0.769088,-0.085604,0.000000,-0.626486,-0.108388,0.132099,-0.904292,-0.135361,0.134472,-0.794862,-0.106251,0.102559,-0.692393,-0.085444,0.159950,-0.514761,-0.128099,0.266402,-0.782391,-0.145733,0.252370,-0.691851,-0.104830,0.209544,-0.594506,-0.078009,0.285850,-0.403858,-0.144719,0.449428,-0.580404,-0.177916,0.560536,-0.674182,-0.188661,0.643303,-0.765612,-0.194160,0.149987,0.056118,0.175576,0.523465,0.151357,0.294740,0.671240,0.145009,0.545678,0.466287
J,-0.165709,-0.314536,0.031463,-0.158411,-0.588743,0.023964,-0.042093,-0.733449,0.015236,0.110987,-0.739935,0.023626,-0.172579,-0.732358,-0.073456,-0.014340,-0.982906,-0.095869,0.009540,-0.874250,-0.073256,-0.023180,-0.775486,-0.052310,-0.000000,-0.635731,-0.099315,0.129567,-0.902496,-0.113822,0.136242,-0.794861,-0.078839,0.103149,-0.697580,-0.055793,0.160784,-0.525570,-0.117445,0.259991,-0.778249,-0.126445,0.251010,-0.683484,-0.084705,0.211129,-0.584472,-0.058748,0.289800,-0.416113,-0.131800,0.450565,-0.588531,-0.158780,0.559178,-0.681581,-0.167491,0.637057,-0.770816,-0.172296,0.138798,0.043074,0.184925,0.526976,0.148419,0.302303,0.660254,0.156375,0.538908,0.464908
J,-0.159412,-0.310865,0.034716,-0.148117,-0.576008,0.028267,-0.028901,-0.712017,0.021099,0.123493,-0.720467,0.030638,-0.168987,-0.735316,-0.077271,-0.005660,-0.979230,-0.100000,0.015412,-0.867776,-0.073925,-0.019501,-0.766219,-0.050762,0.000000,-0.637998,-0.105320,0.133400,-0.903248,-0.125818,0.137393,-0.789500,-0.091177,0.101967,-0.690775,-0.067019,0.158821,-0.523979,-0.124986,0.263455,-0.776144,-0.140440,0.250315,-0.681044,-0.099811,0.205311,-0.587034,-0.073554,0.286943,-0.407721,-0.139854,0.451595,-0.582115,-0.176060,0.562401,-0.674592,-0.188825,0.641310,-0.767282,-0.195253,0.150135,0.036674,0.156521,0.519929,0.142990,0.287485,0.660811,0.146432,0.544742,0.471788
J,-0.162216,-0.321742,0.031804,-0.156441,-0.586694,0.020324,-0.041597,-0.720353,0.007975,0.112650,-0.723257,0.012455,-0.170652,-0.721601,-0.086030,-0.003180,-0.985710,-0.112827,0.016843,-0.873404,-0.090419,-0.019558,-0.772847,-0.069754,0.000000,-0.624142,-0.112932,0.136108,-0.907892,-0.131539,0.140978,-0.797144,-0.094669,0.107624,-0.696796,-0.070612,0.159560,-0.511831,-0.131680,0.267449,-0.775121,-0.141968,0.256303,-0.682315,-0.098119,0.212998,-0.584841,-0.071820,0.289232,-0.400183,-0.146590,0.458264,-0.572442,-0.178282,0.573962,-0.664099,-0.190010,0.656836,-0.754033,-0.197209,0.141203,0.026934,0.170964,0.545056,0.148186,0.299046,0.676656,0.153745,0.552187,0.474994
J,-0.164412,-0.321959,0.028138,-0.160199,-0.600829,0.017414,-0.039464,-0.738344,0.005456,0.120205,-0.728275,0.010865,-0.175666,-0.736807,-0.078365,-0.010377,-0.993465,-0.108743,0.004171,-0.878005,-0.092686,-0.032770,-0.777524,-0.076387,0.000000,-0.634724,-0.105990,0.136174,-0.912465,-0.130094,0.136005,-0.804654,-0.098747,0.099650,-0.706134,-0.076057,0.161697,-0.518932,-0.126805,0.269526,-0.778566,-0.140606,0.254154,-0.691250,-0.099889,0.207001,-0.598787,-0.073567,0.290813,-0.403651,-0.144490,0.456377,-0.576057,-0.175250,0.568423,-0.669413,-0.186402,0.650042,-0.759898,-0.192442,0.160708,0.030212,0.155887,0.530780,0.150438,0.299061,0.683040,0.151815,0.553012,0.471426
J,-0.163641,-0.323019,0.028469,-0.158781,-0.598820,0.018445,-0.039387,-0.735815,0.007143,0.118913,-0.730344,0.013419,-0.173737,-0.734470,-0.076922,-0.009150,-0.991325,-0.108003,0.005618,-0.876373,-0.091510,-0.030909,-0.775199,-0.074457,0.000000,-0.631463,-0.104140,0.135463,-0.908696,-0.130053,0.135958,-0.800153,-0.099153,0.098752,-0.701368,-0.076355,0.160463,-0.515913,-0.124805,0.267103,-0.775480,-0.141504,0.252505,-0.687398,-0.101862,0.205775,-0.595153,-0.075578,0.289410,-0.402334,-0.142063,0.455561,-0.573660,-0.176015,0.568390,-0.667408,-0.189349,0.650707,-0.759329,-0.196634,0.156393,0.035299,0.160691,0.532583,0.149208,0.297382,0.681800,0.150783,0.554989,0.474255
J,-0.162566,-0.315341,0.027570,-0.152272,-0.588757,0.013890,-0.027961,-0.731458,-0.000297,0.128823,-0.739127,0.003098,-0.172725,-0.728129,-0.086084,0.001070,-0.984259,-0.115784,0.016677,-0.871258,-0.096649,-0.023239,-0.769955,-0.077636,0.000000,-0.625432,-0.112843,0.143807,-0.901902,-0.134219,0.145107,-0.792844,-0.099785,0.110638,-0.691926,-0.076789,0.160810,-0.511419,-0.132186,0.272866,-0.774358,-0.144521,0.259163,-0.683792,-0.101441,0.215344,-0.586124,-0.074984,0.289811,-0.399730,-0.148189,0.455264,-0.576291,-0.177582,0.568956,-0.667838,-0.186930,0.653254,-0.757139,-0.192633,0.155155,0.050583,0.175772,0.524740,0.154957,0.301191,0.676614,0.148854,0.546520,0.470118
J,-0.164412,-0.312237,0.027044,-0.157179,-0.586730,0.014766,-0.040475,-0.729616,0.002072,0.111158,-0.743325,0.006585,-0.173307,-0.727103,-0.085594,-0.008677,-0.980735,-0.117696,0.005783,-0.871639,-0.102061,-0.031196,-0.771222,-0.086094,-0.000000,-0.620230,-0.112466,0.133215,-0.901702,-0.136778,0.134458,-0.799273,-0.103887,0.103754,-0.700974,-0.081991,0.159438,-0.503339,-0.132456,0.263976,-0.766326,-0.147975,0.249469,-0.682359,-0.105533,0.208370,-0.587047,-0.079275,0.287874,-0.391887,-0.149253,0.451485,-0.575705,-0.185072,0.563299,-0.671808,-0.197775,0.648143,-0.761519,-0.205181,0.145061,0.042993,0.184046,0.537293,0.152139,0.302179,0.679408,0.154674,0.547745,0.473118
J,-0.161908,-0.307825,0.031835,-0.156441,-0.577931,0.021852,-0.045167,-0.725631,0.010853,0.102802,-0.742132,0.016960,-0.168224,-0.730869,-0.081756,0.003182,-0.982916,-0.107123,0.019761,-0.872195,-0.083338,-0.018261,-0.770061,-0.061040,0.000000,-0.632814,-0.109788,0.143365,-0.904874,-0.129287,0.144505,-0.792618,-0.093385,0.109580,-0.693134,-0.068838,0.157142,-0.519747,-0.129752,0.269344,-0.775722,-0.142083,0.254404,-0.683003,-0.099454,0.210048,-0.586891,-0.073097,0.282888,-0.406285,-0.145654,0.450267,-0.581371,-0.177275,0.565065,-0.671929,-0.187610,0.650049,-0.759892,-0.193321,0.124243,0.049465,0.188683,0.547535,0.149202,0.292705,0.668388,0.146224,0.544576,0.472791
J,-0.161421,-0.316557,0.029087,-0.149959,-0.586004,0.015696,-0.026216,-0.723740,0.000703,0.133122,-0.726530,0.003047,-0.171637,-0.718400,-0.080608,-0.000056,-0.977590,-0.110797,0.017052,-0.863940,-0.092845,-0.019864,-0.762792,-0.074589,0.000000,-0.618683,-0.108457,0.141685,-0.898298,-0.131406,0.146178,-0.788507,-0.099030,0.112626,-0.687553,-0.076780,0.159540,-0.508483,-0.129078,0.270543,-0.770744,-0.141560,0.259202,-0.677863,-0.099710,0.215241,-0.581458,-0.073695,0.288545,-0.401217,-0.146515,0.452032,-0.576798,-0.174870,0.566262,-0.669108,-0.184650,0.650048,-0.759893,-0.190762,0.157225,0.044037,0.166701,0.518002,0.152363,0.296912,0.669918,0.147601,0.542268,0.469996
J,-0.163560,-0.306539,0.031658,-0.159900,-0.576236,0.023036,-0.040110,-0.714565,0.011970,0.116434,-0.718753,0.016887,-0.172588,-0.729246,-0.070391,-0.005377,-0.987179,-0.104532,0.012636,-0.871439,-0.092952,-0.023887,-0.767322,-0.078402,0.000000,-0.633294,-0.098839,0.140930,-0.907586,-0.123548,0.143180,-0.795728,-0.093648,0.106441,-0.697107,-0.071976,0.157707,-0.521467,-0.121156,0.268664,-0.773989,-0.137053,0.254056,-0.686052,-0.097904,0.207124,-0.594748,-0.072347,0.282073,-0.409172,-0.139839,0.447970,-0.583938,-0.174674,0.561485,-0.675548,-0.187293,0.643919,-0.765093,-0.193617,0.148488,0.023841,0.153630,0.529517,0.148039,0.288353,0.667810,0.143577,0.541761,0.468837
J,-0.168994,-0.318665,0.028250,-0.165339,-0.590538,0.017176,-0.046506,-0.726841,0.004611,0.107252,-0.730430,0.008575,-0.173912,-0.728581,-0.075069,-0.008389,-0.978677,-0.105193,0.005076,-0.867686,-0.091036,-0.031918,-0.765889,-0.075737,0.000000,-0.628663,-0.101446,0.133736,-0.903283,-0.124400,0.133087,-0.797019,-0.094762,0.099975,-0.697364,-0.074048,0.159015,-0.517020,-0.121052,0.263012,-0.775181,-0.134395,0.245665,-0.689453,-0.095419,0.201805,-0.595528,-0.070773,0.284211,-0.407136,-0.137309,0.448394,-0.582271,-0.167531,0.559498,-0.675915,-0.178285,0.642314,-0.766442,-0.184247,0.143617,0.033857,0.164739,0.536272,0.148632,0.289222,0.674232,0.144014,0.546720,0.472504
J,-0.159578,-0.318422,0.037037,-0.152999,-0.585639,0.028613,-0.037468,-0.717866,0.017066,0.115915,-0.717289,0.021649,-0.169958,-0.740751,-0.070460,-0.003239,-0.980291,-0.098095,0.018729,-0.863877,-0.079689,-0.018190,-0.762393,-0.061450,0.000000,-0.639501,-0.102415,0.137877,-0.903231,-0.124603,0.145347,-0.787851,-0.094056,0.110732,-0.687456,-0.072455,0.160497,-0.524239,-0.126637,0.267743,-0.770135,-0.141953,0.259354,-0.675170,-0.103592,0.216150,-0.580933,-0.078466,0.291953,-0.408274,-0.146358,0.452548,-0.585514,-0.178536,0.566362,-0.674254,-0.188907,0.649120,-0.760686,-0.193827,0.141487,0.030280,0.169234,0.534968,0.149119,0.296383,0.667312,0.149867,0.543345,0.468800
J,-0.163943,-0.312721,0.027302,-0.156700,-0.584401,0.015341,-0.035126,-0.721964,0.002606,0.117631,-0.726585,0.006580,-0.172938,-0.726484,-0.082345,-0.001153,-0.981372,-0.115465,0.017783,-0.872551,-0.101453,-0.019513,-0.772949,-0.085939,0.000000,-0.624042,-0.108307,0.139683,-0.899644,-0.132795,0.141657,-0.790586,-0.101502,0.106532,-0.693492,-0.080347,0.159068,-0.510478,-0.127704,0.267830,-0.774045,-0.142884,0.253453,-0.683067,-0.101786,0.209071,-0.587564,-0.076194,0.285428,-0.400680,-0.143787,0.451441,-0.577570,-0.177127,0.564880,-0.670329,-0.189442,0.648485,-0.761227,-0.196922,0.144769,0.034905,0.166397,0.531983,0.148999,0.294310,0.668101,0.147428,0.546170,0.472486
L,0.135147,-0.084984,-0.073980,0.252373,-0.244575,-0.115479,0.370250,-0.327721,-0.157303,0.468085,-0.341857,-0.199856,0.102843,-0.506716,-0.071894,0.102703,-0.743907,-0.137003,0.094912,-0.882497,-0.172794,0.086076,-0.996289,-0.196056,0.000000,-0.472691,-0.077270,-0.002647,-0.610485,-0.196241,0.035915,-0.445119,-0.227407,0.069180,-0.313537,-0.216102,-0.091017,-0.407145,-0.090384,-0.080992,-0.440931,-0.203705,-0.023164,-0.283586,-0.197831,0.014288,-0.189747,-0.158598,-0.170896,-0.326113,-0.109340,-0.161795,-0.346657,-0.176885,-0.103800,-0.236293,-0.161906,-0.064202,-0.171287,-0.129800,0.757767,0.399909,0.478612,0.558949,0.682961,0.809730,0.838577,0.135414,0.195002,0.080632
L,0.137388,-0.093600,-0.075078,0.254057,-0.250011,-0.118429,0.374992,-0.323868,-0.161913,0.470569,-0.338236,-0.206726,0.101892,-0.511215,-0.076161,0.100335,-0.743749,-0.142417,0.090801,-0.882286,-0.180264,0.081537,-0.996670,-0.205796,0.000000,-0.473851,-0.082561,-0.015087,-0.613195,-0.200261,0.031933,-0.457420,-0.232706,0.072473,-0.333273,-0.224674,-0.091278,-0.401534,-0.096665,-0.093319,-0.444978,-0.209699,-0.029537,-0.291788,-0.203522,0.010919,-0.200894,-0.166112,-0.171375,-0.313753,-0.116777,-0.173540,-0.344237,-0.186457,-0.114395,-0.234177,-0.171393,-0.075467,-0.168110,-0.140312,0.764776,0.398127,0.479730,0.571925,0.663459,0.798903,0.843304,0.145990,0.221732,0.092397
L,0.133926,-0.090547,-0.074935,0.248675,-0.249509,-0.117914,0.368558,-0.326782,-0.160950,0.468840,-0.337720,-0.204307,0.103523,-0.509864,-0.074216,0.105073,-0.744680,-0.141173,0.096482,-0.882035,-0.177701,0.087816,-0.996137,-0.201972,-0.000000,-0.475172,-0.079548,-0.002354,-0.607190,-0.200883,0.037138,-0.437509,-0.231428,0.071679,-0.308981,-0.219827,-0.092722,-0.407044,-0.092958,-0.083534,-0.440713,-0.207905,-0.025895,-0.284729,-0.201139,0.012276,-0.197259,-0.161796,-0.174477,-0.323186,-0.112360,-0.163586,-0.339467,-0.181862,-0.104307,-0.231012,-0.168172,-0.063813,-0.173500,-0.137269,0.760718,0.398199,0.477682,0.557393,0.687345,0.802442,0.836494,0.126533,0.191606,0.079711
L,0.132227,-0.090057,-0.073424,0.249725,-0.248886,-0.117831,0.369467,-0.324567,-0.162683,0.467256,-0.335164,-0.208155,0.103319,-0.508419,-0.077480,0.106939,-0.740776,-0.145420,0.100621,-0.877809,-0.182862,0.094297,-0.995544,-0.208334,0.000000,-0.478189,-0.084352,0.001293,-0.606687,-0.204609,0.039288,-0.433544,-0.234135,0.071844,-0.307567,-0.223338,-0.092803,-0.412410,-0.098809,-0.080093,-0.446327,-0.212027,-0.025512,-0.287493,-0.201814,0.011175,-0.199360,-0.161584,-0.173829,-0.329913,-0.119317,-0.164603,-0.350021,-0.186830,-0.107958,-0.240851,-0.170004,-0.070015,-0.181775,-0.137816,0.758419,0.396373,0.475870,0.558738,0.688343,0.800511,0.830192,0.124055,0.189599,0.083072
L,0.132151,-0.086462,-0.073002,0.249058,-0.243344,-0.117012,0.366793,-0.322462,-0.162120,0.464995,-0.330059,-0.208492,0.102082,-0.500059,-0.074520,0.107877,-0.736735,-0.139896,0.102721,-0.878081,-0.176983,0.098404,-0.995147,-0.201216,0.000000,-0.468651,-0.080105,-0.002528,-0.605738,-0.197493,0.034146,-0.447026,-0.227590,0.068483,-0.314818,-0.216609,-0.090782,-0.407051,-0.093039,-0.078643,-0.452813,-0.200701,-0.027262,-0.303218,-0.191965,0.007532,-0.204379,-0.152574,-0.170940,-0.329034,-0.112394,-0.159727,-0.362734,-0.175727,-0.105380,-0.259550,-0.159116,-0.067380,-0.190569,-0.126537,0.759427,0.396804,0.474413,0.550345,0.680986,0.795972,0.821480,0.126142,0.184110,0.076174
L,0.134187,-0.083407,-0.077694,0.252384,-0.240543,-0.122892,0.373406,-0.320591,-0.167833,0.470904,-0.331725,-0.213365,0.105600,-0.504736,-0.078782,0.109301,-0.741086,-0.147265,0.100956,-0.878837,-0.184679,0.094731,-0.995503,-0.209186,0.000000,-0.473032,-0.083049,-0.002602,-0.610380,-0.206411,0.035931,-0.441112,-0.237878,0.072931,-0.309253,-0.226113,-0.093489,-0.408662,-0.095120,-0.080058,-0.440539,-0.210816,-0.025295,-0.280256,-0.202985,0.011862,-0.186027,-0.161898,-0.174641,-0.327884,-0.113536,-0.162948,-0.344017,-0.182685,-0.106358,-0.230317,-0.167104,-0.067566,-0.165795,-0.134077,0.762960,0.398607,0.481610,0.563456,0.686596,0.813706,0.845432,0.137528,0.200797,0.081964
L,0.137752,-0.090821,-0.073987,0.255978,-0.246907,-0.116738,0.376179,-0.320175,-0.159880,0.473227,-0.328039,-0.203946,0.104328,-0.511181,-0.073986,0.108258,-0.743613,-0.138794,0.100814,-0.880350,-0.174396,0.094824,-0.995494,-0.197868,0.000000,-0.479043,-0.078818,-0.003928,-0.611623,-0.194396,0.033661,-0.453292,-0.224580,0.068688,-0.329353,-0.214217,-0.093251,-0.412879,-0.091338,-0.082123,-0.437667,-0.199395,-0.027548,-0.287816,-0.193563,0.009232,-0.202278,-0.156675,-0.174200,-0.330256,-0.110142,-0.165628,-0.339439,-0.172737,-0.112003,-0.234380,-0.158083,-0.074863,-0.177520,-0.127970,0.767258,0.404541,0.480736,0.568382,0.666654,0.797821,0.835389,0.140296,0.208950,0.087663
L,0.134408,-0.089580,-0.076052,0.251956,-0.246469,-0.120477,0.370549,-0.318672,-0.164761,0.469101,-0.327572,-0.210560,0.104111,-0.508325,-0.076668,0.109438,-0.741268,-0.142116,0.105787,-0.879245,-0.179229,0.098475,-0.995140,-0.204640,0.000000,-0.474253,-0.081788,-0.002351,-0.608625,-0.198261,0.039175,-0.441574,-0.228271,0.069592,-0.318043,-0.218933,-0.093787,-0.404894,-0.094808,-0.089092,-0.454489,-0.206729,-0.033139,-0.299092,-0.198978,-0.000046,-0.213060,-0.160927,-0.176307,-0.319015,-0.113705,-0.174111,-0.356576,-0.181611,-0.117116,-0.249825,-0.165262,-0.081921,-0.189549,-0.133752,0.763551,0.399623,0.482920,0.568045,0.677712,0.788260,0.825541,0.125980,0.198662,0.085183
L,0.136580,-0.088728,-0.080471,0.254676,-0.246264,-0.124487,0.374354,-0.325114,-0.167398,0.473330,-0.339117,-0.210490,0.101420,-0.511275,-0.072942,0.101078,-0.744308,-0.137146,0.091756,-0.881555,-0.172562,0.084072,-0.996460,-0.196067,0.000000,-0.477690,-0.073359,-0.009524,-0.606193,-0.191190,0.029544,-0.441533,-0.222178,0.067487,-0.317971,-0.211285,-0.090984,-0.413785,-0.082274,-0.086780,-0.444961,-0.193629,-0.032602,-0.291834,-0.187527,0.005394,-0.209008,-0.149050,-0.170561,-0.335432,-0.097783,-0.166834,-0.352505,-0.163864,-0.111600,-0.244479,-0.149504,-0.072462,-0.189563,-0.118406,0.763951,0.406393,0.485688,0.565911,0.678691,0.791373,0.821940,0.125414,0.189933,0.080248
L,0.136169,-0.086764,-0.075943,0.253603,-0.244205,-0.117547,0.372721,-0.322383,-0.158784,0.470997,-0.338488,-0.200068,0.103506,-0.510944,-0.071767,0.103885,-0.745202,-0.135471,0.097417,-0.882445,-0.170361,0.090631,-0.995885,-0.193215,0.000000,-0.478536,-0.075269,-0.005502,-0.607539,-0.189798,0.033955,-0.446468,-0.218918,0.068906,-0.322484,-0.207929,-0.091853,-0.413692,-0.086994,-0.080027,-0.437707,-0.195795,-0.026462,-0.283440,-0.188737,0.006978,-0.197246,-0.150805,-0.171593,-0.334025,-0.105132,-0.160520,-0.346351,-0.168762,-0.107188,-0.236531,-0.152994,-0.072928,-0.177572,-0.121725,0.759506,0.402409,0.485039,0.567229,0.673751,0.803008,0.834498,0.139713,0.202772,0.082293
L,0.132824,-0.091023,-0.073584,0.248062,-0.251297,-0.118109,0.367442,-0.328084,-0.163410,0.467373,-0.340541,-0.210021,0.101617,-0.508527,-0.073310,0.104482,-0.741085,-0.139901,0.096876,-0.879022,-0.177911,0.089931,-0.995948,-0.203491,0.000000,-0.475567,-0.080307,-0.004312,-0.614171,-0.197918,0.033857,-0.450698,-0.229261,0.067861,-0.325493,-0.220012,-0.092378,-0.408889,-0.094966,-0.087267,-0.453118,-0.206276,-0.032422,-0.296013,-0.197152,0.004259,-0.204587,-0.157597,-0.173368,-0.325533,-0.115691,-0.171502,-0.357031,-0.181590,-0.115213,-0.247367,-0.163463,-0.077512,-0.183309,-0.130324,0.756321,0.399796,0.482657,0.567117,0.670819,0.795985,0.829711,0.136614,0.203346,0.084495
L,0.131791,-0.089521,-0.077487,0.247761,-0.250725,-0.121288,0.365716,-0.330113,-0.164590,0.464966,-0.344380,-0.208489,0.101745,-0.503464,-0.077815,0.104642,-0.739375,-0.144627,0.097843,-0.878440,-0.181729,0.092644,-0.995699,-0.206193,0.000000,-0.472342,-0.080865,-0.005565,-0.607229,-0.199627,0.032897,-0.446931,-0.230413,0.067640,-0.324499,-0.220108,-0.091713,-0.409745,-0.091741,-0.087749,-0.450143,-0.204148,-0.032799,-0.296075,-0.196493,0.003539,-0.207261,-0.157413,-0.172704,-0.331732,-0.108902,-0.168086,-0.357391,-0.176815,-0.111256,-0.247080,-0.161273,-0.073296,-0.182908,-0.129252,0.750227,0.397823,0.481370,0.561960,0.671666,0.793458,0.829558,0.133618,0.199778,0.080602
L,0.135503,-0.090104,-0.077967,0.254753,-0.249294,-0.121904,0.375511,-0.324199,-0.164985,0.474054,-0.338333,-0.208320,0.104124,-0.506497,-0.079346,0.108506,-0.742046,-0.145811,0.100751,-0.879159,-0.181610,0.094503,-0.995525,-0.205015,-0.000000,-0.473426,-0.082224,-0.004844,-0.604384,-0.201489,0.032919,-0.437357,-0.230812,0.069068,-0.310606,-0.218783,-0.092403,-0.410000,-0.093035,-0.082534,-0.440009,-0.205493,-0.027598,-0.281834,-0.196935,0.009827,-0.193176,-0.156626,-0.172790,-0.332005,-0.110251,-0.164886,-0.351912,-0.177200,-0.110089,-0.240378,-0.160892,-0.072558,-0.179001,-0.128125,0.758920,0.405934,0.486393,0.569361,0.685391,0.806805,0.833439,0.131527,0.193333,0.083596
